areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
E12000001,North East,region,2020-08-19,15761,2120,,,
E12000001,North East,region,2020-08-18,15739,2120,,,
E12000001,North East,region,2020-08-17,15717,2119,,,
E12000001,North East,region,2020-08-16,15699,,,,
E12000001,North East,region,2020-08-15,15660,,,,
E12000001,North East,region,2020-08-14,15620,,,,
E12000001,North East,region,2020-08-13,15544,,,,
E12000001,North East,region,2020-08-12,15544,,,,
E12000001,North East,region,2020-08-11,15526,,,,
E12000001,North East,region,2020-08-10,15505,,,,
E12000001,North East,region,2020-08-09,15495,,,,
E12000001,North East,region,2020-08-08,15477,,,,
E12000001,North East,region,2020-08-07,15457,,,,
E12000001,North East,region,2020-08-06,15428,,,,
E12000001,North East,region,2020-08-05,15410,,,,
E12000001,North East,region,2020-08-04,15390,,,,
E12000001,North East,region,2020-08-03,15380,,,,
E12000001,North East,region,2020-08-02,15367,,,,
E12000001,North East,region,2020-08-01,15354,,,,
E12000001,North East,region,2020-07-31,15340,,,,
E12000001,North East,region,2020-07-30,15321,,,,
E12000001,North East,region,2020-07-29,15314,,,,
E12000001,North East,region,2020-07-28,15303,,,,
E12000001,North East,region,2020-07-27,15292,,,,
E12000001,North East,region,2020-07-26,15288,,,,
E12000001,North East,region,2020-07-25,15284,,,,
E12000001,North East,region,2020-07-24,15272,,,,
E12000001,North East,region,2020-07-23,15263,,,,
E12000001,North East,region,2020-07-22,15246,,,,
E12000001,North East,region,2020-07-21,15237,,,,
E12000001,North East,region,2020-07-20,15234,,,,
E12000001,North East,region,2020-07-19,15227,,,,
E12000001,North East,region,2020-07-18,15206,,,,
E12000001,North East,region,2020-07-17,15190,,,,
E12000001,North East,region,2020-07-16,15183,,,,
E12000001,North East,region,2020-07-15,15171,,,,
E12000001,North East,region,2020-07-14,15167,,,,
E12000001,North East,region,2020-07-13,15163,,,,
E12000001,North East,region,2020-07-12,15155,,,,
E12000001,North East,region,2020-07-11,15139,,,,
E12000001,North East,region,2020-07-10,15120,,,,
E12000001,North East,region,2020-07-09,15109,,,,
E12000001,North East,region,2020-07-08,15099,,,,
E12000001,North East,region,2020-07-07,15095,,,,
E12000001,North East,region,2020-07-06,15092,,,,
E12000001,North East,region,2020-07-05,15079,,,,
E12000001,North East,region,2020-07-04,15071,,,,
E12000001,North East,region,2020-07-03,15060,,,,
E12000001,North East,region,2020-07-02,15057,,,,
E12000001,North East,region,2020-07-01,15042,,,,
E12000001,North East,region,2020-06-30,10558,,,,
E12000001,North East,region,2020-06-29,10555,,,,
E12000001,North East,region,2020-06-28,10554,,,,
E12000001,North East,region,2020-06-27,10552,,,,
E12000001,North East,region,2020-06-26,10549,,,,
E12000001,North East,region,2020-06-25,10539,,,,
E12000001,North East,region,2020-06-24,10534,,,,
E12000001,North East,region,2020-06-23,10535,,,,
E12000001,North East,region,2020-06-22,10528,,,,
E12000001,North East,region,2020-06-21,10522,,,,
E12000001,North East,region,2020-06-20,10514,,,,
E12000001,North East,region,2020-06-19,10501,,,,
E12000001,North East,region,2020-06-18,10494,,,,
E12000001,North East,region,2020-06-17,10481,,,,
E12000001,North East,region,2020-06-16,10467,,,,
E12000001,North East,region,2020-06-15,10450,,,,
E12000001,North East,region,2020-06-14,10446,,,,
E12000001,North East,region,2020-06-13,10437,,,,
E12000001,North East,region,2020-06-12,10428,,,,
E12000001,North East,region,2020-06-11,10413,,,,
E12000001,North East,region,2020-06-10,10400,,,,
E12000001,North East,region,2020-06-09,10390,,,,
E12000001,North East,region,2020-06-08,10359,,,,
E12000001,North East,region,2020-06-07,10357,,,,
E12000001,North East,region,2020-06-06,10349,,,,
E12000001,North East,region,2020-06-05,10332,,,,
E12000001,North East,region,2020-06-04,10314,,,,
E12000001,North East,region,2020-06-03,10294,,,,
E12000001,North East,region,2020-06-02,10266,,,,
E12000001,North East,region,2020-06-01,10240,,,,
E12000001,North East,region,2020-05-31,10223,,,,
E12000001,North East,region,2020-05-30,10096,,,,
E12000001,North East,region,2020-05-29,10059,,,,
E12000001,North East,region,2020-05-28,10001,,,,
E12000001,North East,region,2020-05-27,9979,,,,
E12000001,North East,region,2020-05-26,9952,,,,
E12000001,North East,region,2020-05-25,9928,,,,
E12000001,North East,region,2020-05-24,9879,,,,
E12000001,North East,region,2020-05-23,9863,,,,
E12000001,North East,region,2020-05-22,9790,,,,
E12000001,North East,region,2020-05-21,9739,,,,
E12000001,North East,region,2020-05-20,9684,,,,
E12000001,North East,region,2020-05-19,9621,,,,
E12000001,North East,region,2020-05-18,9536,,,,
E12000001,North East,region,2020-05-17,9522,,,,
E12000001,North East,region,2020-05-16,9496,,,,
E12000001,North East,region,2020-05-15,9418,,,,
E12000001,North East,region,2020-05-14,9352,,,,
E12000001,North East,region,2020-05-13,9258,,,,
E12000001,North East,region,2020-05-12,9123,,,,
E12000001,North East,region,2020-05-11,9044,,,,
E12000001,North East,region,2020-05-10,8950,,,,
E12000001,North East,region,2020-05-09,8891,,,,
E12000001,North East,region,2020-05-08,8804,,,,
E12000001,North East,region,2020-05-07,8644,,,,
E12000001,North East,region,2020-05-06,8395,,,,
E12000001,North East,region,2020-05-05,8331,,,,
E12000001,North East,region,2020-05-04,8251,,,,
E12000001,North East,region,2020-05-03,8164,,,,
E12000001,North East,region,2020-05-02,7941,,,,
E12000001,North East,region,2020-05-01,7813,,,,
E12000001,North East,region,2020-04-30,7552,,,,
E12000001,North East,region,2020-04-29,7224,,,,
E12000001,North East,region,2020-04-28,7174,,,,
E12000001,North East,region,2020-04-27,7070,,,,
E12000001,North East,region,2020-04-26,6931,,,,
E12000001,North East,region,2020-04-25,6772,,,,
E12000001,North East,region,2020-04-24,6546,,,,
E12000001,North East,region,2020-04-23,6318,,,,
E12000001,North East,region,2020-04-22,6095,,,,
E12000001,North East,region,2020-04-21,5775,,,,
E12000001,North East,region,2020-04-20,5611,,,,
E12000001,North East,region,2020-04-19,5395,,,,
E12000001,North East,region,2020-04-18,5115,,,,
E12000001,North East,region,2020-04-17,4957,,,,
E12000001,North East,region,2020-04-16,4694,,,,
E12000002,North West,region,2022-02-03,2189742,22323,,,
E12000002,North West,region,2022-02-02,2182759,22275,5576313,5175682,3898601
E12000002,North West,region,2022-02-01,2175097,22183,,,
E12000002,North West,region,2022-01-31,2164231,21985,,,
E12000002,North West,region,2022-01-30,2026971,21976,,,
E12000002,North West,region,2022-01-29,2021611,21961,,,
E12000002,North West,region,2022-01-28,2015306,21919,,,
E12000002,North West,region,2022-01-27,2007842,21871,,,
E12000002,North West,region,2022-01-26,1999472,21831,,,
E12000002,North West,region,2022-01-25,1990330,21785,,,
E12000002,North West,region,2022-01-24,1981878,21723,,,
E12000002,North West,region,2022-01-23,1974321,21706,,,
E12000002,North West,region,2022-01-22,1967302,21695,,,
E12000002,North West,region,2022-01-21,1959281,21635,,,
E12000002,North West,region,2022-01-20,1949906,21593,,,
E12000002,North West,region,2022-01-19,1939031,21547,,,
E12000002,North West,region,2022-01-18,1927821,21496,,,
E12000002,North West,region,2022-01-17,1917644,21426,,,
E12000002,North West,region,2022-01-16,1908211,21414,,,
E12000002,North West,region,2022-01-15,1900885,21397,,,
E12000002,North West,region,2022-01-14,1891294,21348,,,
E12000002,North West,region,2022-01-13,1879508,21301,,,
E12000002,North West,region,2022-01-12,1866738,21248,,,
E12000002,North West,region,2022-01-11,1847587,21192,,,
E12000002,North West,region,2022-01-10,1831550,21120,,,
E12000002,North West,region,2022-01-09,1810066,21104,,,
E12000002,North West,region,2022-01-08,1789812,21089,,,
E12000002,North West,region,2022-01-07,1771466,21032,,,
E12000002,North West,region,2022-01-06,1747451,21005,,,
E12000002,North West,region,2022-01-05,1721480,20956,,,
E12000002,North West,region,2022-01-04,1701724,20907,,,
E12000002,North West,region,2022-01-03,1672364,20900,,,
E12000002,North West,region,2022-01-02,1648181,20892,,,
E12000002,North West,region,2022-01-01,1628806,20881,,,
E12000002,North West,region,2021-12-31,1601478,20844,,,
E12000002,North West,region,2021-12-30,1578501,20814,,,
E12000002,North West,region,2021-12-29,1554549,20773,,,
E12000002,North West,region,2021-12-28,1530707,20770,,,
E12000002,North West,region,2021-12-27,1510524,20768,,,
E12000002,North West,region,2021-12-26,1496551,20751,,,
E12000002,North West,region,2021-12-25,1482279,20751,,,
E12000002,North West,region,2021-12-24,1465731,20751,,,
E12000002,North West,region,2021-12-23,1449202,20736,,,
E12000002,North West,region,2021-12-22,1434443,20718,,,
E12000002,North West,region,2021-12-21,1423483,20696,,,
E12000002,North West,region,2021-12-20,1415004,20678,,,
E12000002,North West,region,2021-12-19,1407276,20675,,,
E12000002,North West,region,2021-12-18,1400443,20669,,,
E12000002,North West,region,2021-12-17,1392134,20657,,,
E12000002,North West,region,2021-12-16,1384135,20640,,,
E12000002,North West,region,2021-12-15,1376348,20613,,,
E12000002,North West,region,2021-12-14,1368725,20595,,,
E12000002,North West,region,2021-12-13,1363380,20573,,,
E12000002,North West,region,2021-12-12,1360063,20571,,,
E12000002,North West,region,2021-12-11,1355635,20569,,,
E12000002,North West,region,2021-12-10,1349631,20550,,,
E12000002,North West,region,2021-12-09,1344745,20533,,,
E12000002,North West,region,2021-12-08,1340679,20520,,,
E12000002,North West,region,2021-12-07,1335760,20501,,,
E12000002,North West,region,2021-12-06,1331093,20473,,,
E12000002,North West,region,2021-12-05,1326832,20473,,,
E12000002,North West,region,2021-12-04,1322940,20468,,,
E12000002,North West,region,2021-12-03,1318810,20454,,,
E12000002,North West,region,2021-12-02,1314002,20442,,,
E12000002,North West,region,2021-12-01,1309294,20425,,,
E12000002,North West,region,2021-11-30,1305587,20400,,,
E12000002,North West,region,2021-11-29,1302018,20377,,,
E12000002,North West,region,2021-11-28,1298587,20373,,,
E12000002,North West,region,2021-11-27,1294961,20371,,,
E12000002,North West,region,2021-11-26,1290908,20348,,,
E12000002,North West,region,2021-11-25,1286915,20333,,,
E12000002,North West,region,2021-11-24,1282180,20325,,,
E12000002,North West,region,2021-11-23,1278140,20298,,,
E12000002,North West,region,2021-11-22,1274301,20283,,,
E12000002,North West,region,2021-11-21,1270360,20281,,,
E12000002,North West,region,2021-11-20,1267129,20275,,,
E12000002,North West,region,2021-11-19,1263017,20249,,,
E12000002,North West,region,2021-11-18,1258743,20227,,,
E12000002,North West,region,2021-11-17,1254504,20203,,,
E12000002,North West,region,2021-11-16,1250104,20167,,,
E12000002,North West,region,2021-11-15,1246253,20134,,,
E12000002,North West,region,2021-11-14,1242912,20126,,,
E12000002,North West,region,2021-11-13,1239556,20117,,,
E12000002,North West,region,2021-11-12,1235821,20103,,,
E12000002,North West,region,2021-11-11,1232113,20089,,,
E12000002,North West,region,2021-11-10,1227732,20062,,,
E12000002,North West,region,2021-11-09,1223435,20037,,,
E12000002,North West,region,2021-11-08,1219910,19989,,,
E12000002,North West,region,2021-11-07,1216947,19983,,,
E12000002,North West,region,2021-11-06,1214131,19979,,,
E12000002,North West,region,2021-11-05,1210649,19953,,,
E12000002,North West,region,2021-11-04,1207048,19918,,,
E12000002,North West,region,2021-11-03,1203277,19891,,,
E12000002,North West,region,2021-11-02,1198703,19860,,,
E12000002,North West,region,2021-11-01,1195077,19824,,,
E12000002,North West,region,2021-10-31,1191151,19822,,,
E12000002,North West,region,2021-10-30,1187288,19816,,,
E12000002,North West,region,2021-10-29,1182764,19786,,,
E12000002,North West,region,2021-10-28,1177623,19768,,,
E12000002,North West,region,2021-10-27,1174025,19750,,,
E12000002,North West,region,2021-10-26,1169617,19717,,,
E12000002,North West,region,2021-10-25,1165712,19681,,,
E12000002,North West,region,2021-10-24,1161833,19681,,,
E12000002,North West,region,2021-10-23,1158055,19672,,,
E12000002,North West,region,2021-10-22,1153496,19645,,,
E12000002,North West,region,2021-10-21,1148407,19631,,,
E12000002,North West,region,2021-10-20,1143414,19615,,,
E12000002,North West,region,2021-10-19,1138005,19592,,,
E12000002,North West,region,2021-10-18,1133523,19555,,,
E12000002,North West,region,2021-10-17,1128996,19555,,,
E12000002,North West,region,2021-10-16,1124736,19546,,,
E12000002,North West,region,2021-10-15,1120121,19524,,,
E12000002,North West,region,2021-10-14,1114826,19510,,,
E12000002,North West,region,2021-10-13,1109504,19493,,,
E12000002,North West,region,2021-10-12,1104404,19462,,,
E12000002,North West,region,2021-10-11,1099346,19443,,,
E12000002,North West,region,2021-10-10,1095348,19442,,,
E12000002,North West,region,2021-10-09,1090982,19436,,,
E12000002,North West,region,2021-10-08,1086657,19418,,,
E12000002,North West,region,2021-10-07,1082150,19395,,,
E12000002,North West,region,2021-10-06,1077407,19384,,,
E12000002,North West,region,2021-10-05,1072085,19369,,,
E12000002,North West,region,2021-10-04,1068024,19346,,,
E12000002,North West,region,2021-10-03,1064408,19346,,,
E12000002,North West,region,2021-10-02,1061032,19341,,,
E12000002,North West,region,2021-10-01,1057105,19312,,,
E12000002,North West,region,2021-09-30,1052936,19301,,,
E12000002,North West,region,2021-09-29,1048731,19291,,,
E12000002,North West,region,2021-09-28,1044506,19278,,,
E12000002,North West,region,2021-09-27,1041079,19264,,,
E12000002,North West,region,2021-09-26,1037800,19264,,,
E12000002,North West,region,2021-09-25,1034248,19255,,,
E12000002,North West,region,2021-09-24,1030626,19234,,,
E12000002,North West,region,2021-09-23,1026661,19224,,,
E12000002,North West,region,2021-09-22,1022217,19204,,,
E12000002,North West,region,2021-09-21,1018136,19183,,,
E12000002,North West,region,2021-09-20,1014617,19153,,,
E12000002,North West,region,2021-09-19,1010915,19149,,,
E12000002,North West,region,2021-09-18,1007777,19140,,,
E12000002,North West,region,2021-09-17,1004065,19118,,,
E12000002,North West,region,2021-09-16,1000188,19093,,,
E12000002,North West,region,2021-09-15,996820,19069,,,
E12000002,North West,region,2021-09-14,993598,19049,,,
E12000002,North West,region,2021-09-13,990479,19022,,,
E12000002,North West,region,2021-09-12,987118,19019,,,
E12000002,North West,region,2021-09-11,984133,19012,,,
E12000002,North West,region,2021-09-10,980722,18987,,,
E12000002,North West,region,2021-09-09,976867,18972,,,
E12000002,North West,region,2021-09-08,972916,18952,,,
E12000002,North West,region,2021-09-07,968787,18919,,,
E12000002,North West,region,2021-09-06,964282,18898,,,
E12000002,North West,region,2021-09-05,960823,18893,,,
E12000002,North West,region,2021-09-04,957361,18886,,,
E12000002,North West,region,2021-09-03,953259,18867,,,
E12000002,North West,region,2021-09-02,948782,18855,,,
E12000002,North West,region,2021-09-01,944867,18833,,,
E12000002,North West,region,2021-08-31,941558,18810,,,
E12000002,North West,region,2021-08-30,938372,18808,,,
E12000002,North West,region,2021-08-29,935766,18803,,,
E12000002,North West,region,2021-08-28,932666,18794,,,
E12000002,North West,region,2021-08-27,929222,18776,,,
E12000002,North West,region,2021-08-26,925717,18764,,,
E12000002,North West,region,2021-08-25,921819,18750,,,
E12000002,North West,region,2021-08-24,918482,18724,,,
E12000002,North West,region,2021-08-23,915207,18703,,,
E12000002,North West,region,2021-08-22,912168,18701,,,
E12000002,North West,region,2021-08-21,909186,18697,,,
E12000002,North West,region,2021-08-20,906078,18681,,,
E12000002,North West,region,2021-08-19,902776,18667,,,
E12000002,North West,region,2021-08-18,899199,18659,,,
E12000002,North West,region,2021-08-17,895924,18644,,,
E12000002,North West,region,2021-08-16,893008,18623,,,
E12000002,North West,region,2021-08-15,889780,18618,,,
E12000002,North West,region,2021-08-14,887164,18608,,,
E12000002,North West,region,2021-08-13,883571,18595,,,
E12000002,North West,region,2021-08-12,879950,18578,,,
E12000002,North West,region,2021-08-11,876411,18556,,,
E12000002,North West,region,2021-08-10,873222,18538,,,
